,Vaccine,Geographic Level,Geographic Name,Demographic Level,Demographic Name,indicator_label,indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_95pct,Unweighted Sample Size,Current_Season_Week_Ending_Label,COVID_season,suppression_flag
45389,COVID,State,New Hampshire,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,26.2,7.3602,237,01/17/2026 12:00:00 AM,2024-2025,0
45390,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,21.3,0.629,186669,01/17/2026 12:00:00 AM,2024-2025,0
45391,COVID,State,New Hampshire,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,31.4,1.3942,11075,01/17/2026 12:00:00 AM,2024-2025,0
45392,COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,15.9,9.319400000000002,119,01/17/2026 12:00:00 AM,2024-2025,0
45393,COVID,State,New Jersey,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,20.7,1.3918,8424,01/17/2026 12:00:00 AM,2024-2025,0
45394,COVID,Substate,New York-New York City,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,18.5,2.8322,2689,01/17/2026 12:00:00 AM,2024-2025,0
45395,COVID,National,National,Urbanicity,Urban (MSA Principal City),4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,12.9,3.1456,3022,01/17/2026 12:00:00 AM,2024-2025,0
45396,COVID,State,New Mexico,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,24.9,7.1076,249,01/17/2026 12:00:00 AM,2024-2025,0
45397,COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,19.8,3.0086,2721,01/17/2026 12:00:00 AM,2024-2025,0
45398,COVID,State,New Mexico,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,26.1,1.7939,6267,01/17/2026 12:00:00 AM,2024-2025,0
45399,COVID,National,National,Urbanicity,Urban (MSA Principal City),4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,28.4,3.715,3022,01/17/2026 12:00:00 AM,2024-2025,0
45400,COVID,State,New York,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,5.3,3.7282,261,01/17/2026 12:00:00 AM,2024-2025,0
45401,COVID,State,Arkansas,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,14.0,1.6037,4261,01/17/2026 12:00:00 AM,2024-2025,0
45402,COVID,State,New York,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,21.3,1.5119,10905,01/17/2026 12:00:00 AM,2024-2025,0
45403,COVID,Region,Region 1,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,31.9,1.5427,38156,01/17/2026 12:00:00 AM,2024-2025,0
45404,COVID,State,North Dakota,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,16.9,6.3066,167,01/17/2026 12:00:00 AM,2024-2025,0
45405,COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,10.9,4.5816,307,01/17/2026 12:00:00 AM,2024-2025,0
45406,COVID,State,Ohio,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,20.1,3.5549,2087,01/17/2026 12:00:00 AM,2024-2025,0
45407,COVID,Region,Region 10,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,40.0,8.6126,826,01/17/2026 12:00:00 AM,2024-2025,0
45408,COVID,State,Oklahoma,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,7.4,4.5534,140,01/17/2026 12:00:00 AM,2024-2025,0
45409,COVID,State,California,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,31.7,7.2046,307,01/17/2026 12:00:00 AM,2024-2025,0
45410,COVID,State,Oklahoma,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,14.3,1.314,6388,01/17/2026 12:00:00 AM,2024-2025,0
45411,COVID,Region,Region 10,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,11.8,6.958,826,01/17/2026 12:00:00 AM,2024-2025,0
45412,COVID,State,Oklahoma,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,14.3,1.314,6388,01/17/2026 12:00:00 AM,2024-2025,0
45413,COVID,State,California,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,24.5,1.6563,9267,01/17/2026 12:00:00 AM,2024-2025,0
45414,COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,34.8,6.1584,364,01/17/2026 12:00:00 AM,2024-2025,0
45415,COVID,Region,Region 10,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,26.9,2.3003,19271,01/17/2026 12:00:00 AM,2024-2025,0
45416,COVID,State,Puerto Rico,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,8.3,1.1402,9978,01/17/2026 12:00:00 AM,2024-2025,0
45417,COVID,State,Colorado,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,39.5,7.591199999999999,248,01/17/2026 12:00:00 AM,2024-2025,0
45418,COVID,State,Puerto Rico,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,8.3,1.1402,9978,01/17/2026 12:00:00 AM,2024-2025,0
45419,COVID,Region,Region 2,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,19.5,1.0298,31026,01/17/2026 12:00:00 AM,2024-2025,0
45420,COVID,State,Rhode Island,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,44.3,12.873,108,01/17/2026 12:00:00 AM,2024-2025,0
45421,COVID,State,Colorado,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,8.4,4.4124,248,01/17/2026 12:00:00 AM,2024-2025,0
45422,COVID,State,South Carolina,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,37.2,8.3453,193,01/17/2026 12:00:00 AM,2024-2025,0
45423,COVID,Region,Region 5,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,43.1,5.9901,1025,01/17/2026 12:00:00 AM,2024-2025,0
45424,COVID,State,South Carolina,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,39.0,8.827099999999998,193,01/17/2026 12:00:00 AM,2024-2025,0
45425,COVID,State,Colorado,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,25.9,6.3711,248,01/17/2026 12:00:00 AM,2024-2025,0
45426,COVID,State,South Carolina,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,15.9,1.1078,9735,01/17/2026 12:00:00 AM,2024-2025,0
45427,COVID,Region,Region 5,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,9.2,3.6718,1025,01/17/2026 12:00:00 AM,2024-2025,0
45428,COVID,State,South Dakota,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,54.4,8.706799999999998,179,01/17/2026 12:00:00 AM,2024-2025,0
45429,COVID,State,Colorado,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,26.2,1.4209,8894,01/17/2026 12:00:00 AM,2024-2025,0
45430,COVID,State,Tennessee,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,31.9,17.0258,55,01/17/2026 12:00:00 AM,2024-2025,0
45431,COVID,Region,Region 6,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,46.6,5.8296,1454,01/17/2026 12:00:00 AM,2024-2025,0
45432,COVID,State,Tennessee,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,14.4,13.8252,55,01/17/2026 12:00:00 AM,2024-2025,0
45433,COVID,State,Delaware,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,26.9,1.4802,7790,01/17/2026 12:00:00 AM,2024-2025,0
45434,COVID,State,Texas,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,12.9,5.6534,730,01/17/2026 12:00:00 AM,2024-2025,0
45435,COVID,Region,Region 6,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,11.2,3.8504,1454,01/17/2026 12:00:00 AM,2024-2025,0
45436,COVID,State,Texas,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,15.5,1.2158,26498,01/17/2026 12:00:00 AM,2024-2025,0
45437,COVID,State,District of Columbia,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,25.6,7.6674,246,01/17/2026 12:00:00 AM,2024-2025,0
45438,COVID,State,Utah,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,52.8,25.8494,58,01/17/2026 12:00:00 AM,2024-2025,0
45439,COVID,Region,Region 6,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,15.5,0.8732999999999999,49076,01/17/2026 12:00:00 AM,2024-2025,0
45440,COVID,State,Utah,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,21.8,3.7618,1397,01/17/2026 12:00:00 AM,2024-2025,0
45441,COVID,State,District of Columbia,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,13.0,5.1143,246,01/17/2026 12:00:00 AM,2024-2025,0
45442,COVID,State,Vermont,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,10.2,4.3349,293,01/17/2026 12:00:00 AM,2024-2025,0
45443,COVID,Region,Region 7,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,52.6,11.0057,558,01/17/2026 12:00:00 AM,2024-2025,0
45444,COVID,State,Vermont,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,39.4,3.9157,4781,01/17/2026 12:00:00 AM,2024-2025,0
45445,COVID,State,District of Columbia,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,22.1,6.8535,246,01/17/2026 12:00:00 AM,2024-2025,0
45446,COVID,State,Vermont,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,39.4,3.9157,4781,01/17/2026 12:00:00 AM,2024-2025,0
45447,COVID,Region,Region 7,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,2.4,1.1423,558,01/17/2026 12:00:00 AM,2024-2025,0
45448,COVID,State,U.S. Virgin Islands,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,5.7,1.2708,1719,01/17/2026 12:00:00 AM,2024-2025,0
45449,COVID,State,District of Columbia,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,39.3,2.07,13113,01/17/2026 12:00:00 AM,2024-2025,0
45450,COVID,State,Virginia,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,5.5,3.3957,147,01/17/2026 12:00:00 AM,2024-2025,0
45451,COVID,Region,Region 7,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,22.8,9.1312,558,01/17/2026 12:00:00 AM,2024-2025,0
45452,COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,37.3,15.0358,92,01/17/2026 12:00:00 AM,2024-2025,0
45453,COVID,State,Georgia,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,48.2,7.333599999999999,209,01/17/2026 12:00:00 AM,2024-2025,0
45454,COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,13.7,12.3603,92,01/17/2026 12:00:00 AM,2024-2025,0
45455,COVID,Region,Region 8,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,21.3,4.8581,1178,01/17/2026 12:00:00 AM,2024-2025,0
45456,COVID,State,West Virginia,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,59.6,11.3264,102,01/17/2026 12:00:00 AM,2024-2025,0
45457,COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,10.9,4.4925,292,01/17/2026 12:00:00 AM,2024-2025,0
45458,COVID,State,West Virginia,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,16.3,1.1765,10704,01/17/2026 12:00:00 AM,2024-2025,0
45459,COVID,Region,Region 9,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,23.5,1.4423,26619,01/17/2026 12:00:00 AM,2024-2025,0
45460,COVID,Substate,Illinois-Rest of State,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,24.5,1.6534,13211,01/17/2026 12:00:00 AM,2024-2025,0
45461,COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,27.0,2.0548,9854,01/17/2026 12:00:00 AM,2024-2025,0
45462,COVID,Substate,New York-New York City,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,33.4,16.5392,77,01/17/2026 12:00:00 AM,2024-2025,0
45463,COVID,State,Alabama,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,57.8,6.8485,311,01/17/2026 12:00:00 AM,2024-2025,0
45464,COVID,State,Alabama,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,7.7,3.4312,311,01/17/2026 12:00:00 AM,2024-2025,0
45465,COVID,Substate,Pennsylvania-Philadelphia County,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,23.5,1.7148,6866,01/17/2026 12:00:00 AM,2024-2025,0
45466,COVID,State,Idaho,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,17.5,2.0684,4655,01/17/2026 12:00:00 AM,2024-2025,0
45467,COVID,Substate,Pennsylvania-Philadelphia County,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,23.5,1.7148,6866,01/17/2026 12:00:00 AM,2024-2025,0
45468,COVID,State,Alabama,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,11.3,0.9028,9570,01/17/2026 12:00:00 AM,2024-2025,0
45469,COVID,Substate,Pennsylvania-Rest of State,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,7.6,4.8548,160,01/17/2026 12:00:00 AM,2024-2025,0
45470,COVID,State,Illinois,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,7.3,2.6737,455,01/17/2026 12:00:00 AM,2024-2025,0
45471,COVID,Substate,Texas-Bexar County,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,18.3,1.9142,8703,01/17/2026 12:00:00 AM,2024-2025,0
45472,COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,4.4,3.4915,131,01/17/2026 12:00:00 AM,2024-2025,0
45473,COVID,Substate,Texas-City of Houston,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,10.4,4.2402,216,01/17/2026 12:00:00 AM,2024-2025,0
45474,COVID,State,Illinois,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,25.2,1.4221,16925,01/17/2026 12:00:00 AM,2024-2025,0
45475,COVID,Substate,Texas-City of Houston,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,35.5,7.788,216,01/17/2026 12:00:00 AM,2024-2025,0
45476,COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,21.1,7.532,131,01/17/2026 12:00:00 AM,2024-2025,0
45477,COVID,Substate,Texas-Rest of State,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,27.3,8.580199999999998,292,01/17/2026 12:00:00 AM,2024-2025,0
45478,COVID,State,Kansas,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,0.8,1.5432,57,01/17/2026 12:00:00 AM,2024-2025,0
45479,COVID,State,Arkansas,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,14.0,1.6037,4261,01/17/2026 12:00:00 AM,2024-2025,0
45480,COVID,State,Kansas,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,22.0,10.2419,57,01/17/2026 12:00:00 AM,2024-2025,0
45481,COVID,State,California,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,24.5,1.6563,9267,01/17/2026 12:00:00 AM,2024-2025,0
45482,COVID,State,Kentucky,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,14.5,1.9272,3279,01/17/2026 12:00:00 AM,2024-2025,0
45483,COVID,State,Connecticut,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,40.9,13.8585,81,01/17/2026 12:00:00 AM,2024-2025,0
45484,COVID,State,Maine,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,31.1,1.9908,8866,01/17/2026 12:00:00 AM,2024-2025,0
45485,COVID,State,Connecticut,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,22.4,12.4306,81,01/17/2026 12:00:00 AM,2024-2025,0
45486,COVID,State,Maryland,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,23.3,13.4811,88,01/17/2026 12:00:00 AM,2024-2025,0
45487,COVID,State,Connecticut,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,26.9,3.7036,1643,01/17/2026 12:00:00 AM,2024-2025,0
45488,COVID,State,Michigan,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,8.1,7.2224,69,01/17/2026 12:00:00 AM,2024-2025,0
45489,COVID,State,Connecticut,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,26.9,3.7036,1643,01/17/2026 12:00:00 AM,2024-2025,0
45490,COVID,State,Michigan,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,32.6,14.7607,69,01/17/2026 12:00:00 AM,2024-2025,0
45491,COVID,State,Delaware,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,28.2,9.9921,136,01/17/2026 12:00:00 AM,2024-2025,0
45492,COVID,State,Michigan,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,22.1,2.8555,2308,01/17/2026 12:00:00 AM,2024-2025,0
45493,COVID,State,Florida,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,48.8,14.6365,137,01/17/2026 12:00:00 AM,2024-2025,0
45494,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,8.5,5.018,219,01/17/2026 12:00:00 AM,2024-2025,0
45495,COVID,State,Florida,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,26.2,12.922,137,01/17/2026 12:00:00 AM,2024-2025,0
45496,COVID,State,Missouri,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,23.9,21.5002,44,01/17/2026 12:00:00 AM,2024-2025,0
45497,COVID,State,Florida,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,14.3,1.9436,4147,01/17/2026 12:00:00 AM,2024-2025,0
45498,COVID,State,Montana,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,6.8,3.1644,297,01/17/2026 12:00:00 AM,2024-2025,0
45499,COVID,State,Montana,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,21.4,1.0671,11573,01/17/2026 12:00:00 AM,2024-2025,0
45500,COVID,State,Georgia,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,8.9,3.8162,209,01/17/2026 12:00:00 AM,2024-2025,0
45501,COVID,State,Nebraska,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,21.6,1.6747,4525,01/17/2026 12:00:00 AM,2024-2025,0
45502,COVID,State,Georgia,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,13.8,1.8132,3471,01/17/2026 12:00:00 AM,2024-2025,0
45503,COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,44.1,8.421699999999998,176,01/17/2026 12:00:00 AM,2024-2025,0
45504,COVID,State,Georgia,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,13.8,1.8132,3471,01/17/2026 12:00:00 AM,2024-2025,0
45505,COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,13.8,5.7541,176,01/17/2026 12:00:00 AM,2024-2025,0
45506,COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,23.0,6.3723,292,01/17/2026 12:00:00 AM,2024-2025,0
45507,COVID,State,New Jersey,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,11.0,4.5524,202,01/17/2026 12:00:00 AM,2024-2025,0
45508,COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,61.6,7.0787,239,01/17/2026 12:00:00 AM,2024-2025,0
45509,COVID,State,New Jersey,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,25.6,7.3438,202,01/17/2026 12:00:00 AM,2024-2025,0
45510,COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,4.1,2.2637,239,01/17/2026 12:00:00 AM,2024-2025,0
45511,COVID,State,New Jersey,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,20.7,1.3918,8424,01/17/2026 12:00:00 AM,2024-2025,0
45512,COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,16.8,5.3648,239,01/17/2026 12:00:00 AM,2024-2025,0
45513,COVID,State,New Mexico,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,10.5,5.022,249,01/17/2026 12:00:00 AM,2024-2025,0
45514,COVID,State,Illinois,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,39.3,6.0454,455,01/17/2026 12:00:00 AM,2024-2025,0
45515,COVID,State,New York,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,46.5,9.9389,261,01/17/2026 12:00:00 AM,2024-2025,0
45516,COVID,State,Indiana,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,23.8,9.4514,94,01/17/2026 12:00:00 AM,2024-2025,0
45517,COVID,State,New York,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,21.3,1.5119,10905,01/17/2026 12:00:00 AM,2024-2025,0
45518,COVID,State,Indiana,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,18.6,1.3211,6840,01/17/2026 12:00:00 AM,2024-2025,0
45519,COVID,State,North Carolina,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,52.9,9.0231,178,01/17/2026 12:00:00 AM,2024-2025,0
45520,COVID,State,Iowa,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,50.0,7.4573,250,01/17/2026 12:00:00 AM,2024-2025,0
45521,COVID,State,North Dakota,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,57.1,7.9061,167,01/17/2026 12:00:00 AM,2024-2025,0
45522,COVID,State,Iowa,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,4.4,2.6848,250,01/17/2026 12:00:00 AM,2024-2025,0
